# R,G,B
0.9468831912811037,0.8816289450779689,0.7673429805095445
0.948188244592297,0.884373967782514,0.7727162393675324
0.949455012108836,0.887090486366028,0.7780768066893239
0.9506827450681464,0.8897778970631447,0.7834240689913546
0.9518705873663978,0.8924355050772111,0.7887573472417816
0.9530175602147976,0.8950625112277679,0.7940758860404552
0.9541224368061892,0.8976578888842977,0.7993787782442664
0.9551839302369495,0.900220576676381,0.80466506984671
0.9562004055144954,0.9027491937896239,0.8099335885199946
0.9571699466360614,0.9052421140637397,0.815182975444459
0.9580902923673601,0.9076974089663263,0.8204116398485582
0.9589587537041347,0.9101127741650363,0.8256176999348052
0.9597718727380208,0.9124852091819743,0.8307987603821227
0.9605255076038431,0.9148111148617135,0.8359519423060505
0.961214250272484,0.9170857508345113,0.8410734922479267
0.9618309027706363,0.9193027639863338,0.8461583990917052
0.9623655945589743,0.9214533880208696,0.8511997416805251
0.9628034956189139,0.9235243446696347,0.8561870341403476
0.9631206706823835,0.9254940382406527,0.8611030927114177
0.9632687657064062,0.9273183837933165,0.8659124951708207
0.9630596387682128,0.9288225601578649,0.8704703080475814
